from,to,type
"/aliancas/de-5001-a-40000?PS=27&map=c,priceFrom?PS=27&O=OrderByReleaseDateDESC",/aliancas/alianca,PERMANENT
"/joias/colares/Ouro Amarelo 18k/215/de-501-a-1000/Diamante/ouro amarelo 10k?O=OrderByTopSaleDESC&map=c,c,specificationFilter_24,productClusterSearchableIds,priceFrom,specificationFilter_32,ft&PS=108",/joias/colares,PERMANENT
/natan/automatico,/natan,PERMANENT
/relogios/de-0-a-100/148/masculino,/relogios,PERMANENT
/colar-de-prata-topazio-azul-perola-biwa-belle-20526.html,/joias/colares,PERMANENT
/infantil/de-2501-a-5000?PS=15,/joias/infantil,PERMANENT
/joias/aneis/13/prata/p�rola/prata,/joias/aneis,PERMANENT
/pingente-em-ouro-amarelo-18k---fe--cruz-p709972,/joias/pingentes,PERMANENT
/pulseira-de-ouro-amarelo-18k-e-rodio-diamante-8-de-0-04cts-no-total-lapidac-o-brilhante-cristal-de-quartzo-1-no-total-lapidac-o-quadrada.html,/joias/pulseiras,PERMANENT
/anel-solitario-de-ouro-amarelo-branco-e-vermelho-18k-diamante-1-de-0-02cts-no-total-lapidac-o-brilhante-diamante-6-no-total-lapidac-o-brilhante.html,/aliancas/solitarios,PERMANENT
/colecao-jolie-energia,/jolie/colecao/energia,PERMANENT
/relogio-monte-carlo-simples-feminino-pequeno-com-cor-branco-com-indices-pedra-visor-de-cristal-mineral-caixa-de-aco-cor-da-caixa-prateada-pulseira-de-aco-com-cor-prateada-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
"/joias/colares/321/Diamante/215/Ouro Branco 18k?PS=50&map=c,c,productClusterIds,specificationFilter_32,productClusterSearchableIds,specificationFilter_24&O=",/joias/colares,PERMANENT
/colecao-infinito,/joias/colecao/infinito,PERMANENT
/colecao-universo,/joias/colecao/universo,PERMANENT
/colecao-amuletos,/joias/colecao/amuletos,PERMANENT
"/pulseiras/P�rola/Ouro Amarelo 18k?PS=15&map=c,specificationFilter_34,specificationFilter_26&O=OrderByBestDiscountDESC",/joias/pulseiras,PERMANENT
/colecao-magic,/joias/colecao/magic,PERMANENT
/colecao-jolie-magico-de-oz,/jolie/colecao/magico-de-oz,PERMANENT
"/joias/colares/147/Diamante/Ouro Amarelo 18k/de-2501-a-5000?O=OrderByReviewRateDESC&PS=15&map=c,c,productClusterIds,specificationFilter_32,specificationFilter_24,priceFrom",/joias/colares,PERMANENT
/relogio-prateado-aco-swarovski-preto.html,/relogios,PERMANENT
/relogio-michael-kors--mk6134-4dn,/relogios/michael-kors,PERMANENT
/pingente-de-ouro-amarelo-18k-e-rodio-diamante-lua.html,/joias/pingentes,PERMANENT
"/presentes-para-ele-html/l/price:2,500.html",/,PERMANENT
/pingente-de-ouro-amarelo-10k-e-rodio-negro.html,/joias/pingentes,PERMANENT
"/aneis/12?PS=8&map=c,specificationFilter_19",/joias/aneis,PERMANENT
"/joias/colares/P�rola/de-0-a-200/lady?O=OrderByNameASC&PS=50&map=c,c,specificationFilter_32,priceFrom,ft",/joias/colares,PERMANENT
/pulseira-de-prata-195-cm-----jolie-basicos-pu-hc030-195cm,/jolie/pulseiras,PERMANENT
/brinco-de-borboleta-de-ouro-amarelo-18k-baby.html,/joias/brincos,PERMANENT
"/aliancas/12/Prata?PS=27&map=c,specificationFilter_21,specificationFilter_22",/aliancas/alianca,PERMANENT
/brinco-encantada-ouro-amarelo-18k-ametista.html,/joias/brincos,PERMANENT
/colecao-lady,/joias/colecao/lady,PERMANENT
/relogio-masculino-com-caixa-de-aco-pulseira-de-couro-marrom-e-cronografo.html,/relogios,PERMANENT
/jolie-viagem,/jolie/colecao/viagem,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-dourado-com-indices-index-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-dourado-pulseira-de-aco-com-cor-dourado-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/correntes.html,/joias/colares,PERMANENT
/joias/colecao/victorinox,/relogios/victorinox,PERMANENT
/anel-em-ouro-amarelo-18k-com-esmeralda---oriens-dec.canoa-esm,/joias/aneis,PERMANENT
/pingente-em-ouro-amarelo-18k---aurea-jhc01115-oa,/joias/pingentes,PERMANENT
/pingente-rio-de-ouro-amarelo-europeu.html,/jolie/charms,PERMANENT
"/jolie/monte-carlo/Charms/youtubers?PS=27&map=c,b,specificationFilter_38,ft",/jolie/charms,PERMANENT
"/joias/colares/373/de-501-a-1000/215/Ouro Amarelo 18k?PS=50&map=c,c,productClusterIds,priceFrom,productClusterSearchableIds,specificationFilter_24&O=OrderByTopSaleDESC",/joias/colares,PERMANENT
/pingentes-de-prata-chave-coracao.html,/joias/pingentes,PERMANENT
/colecao-irradiar,/joias/colecao/irradiar,PERMANENT
/colecao-force,/joias/colecao/force,PERMANENT
/brinco-de-ouro-amarelo-18k-diamante-16-de-0-08cts-no-total-lapidac-o-brilhante-diamante-8-no-total-lapidac-o-brilhante-topazio-incolor-7-no-total-lapidac-o-redonda.html,/joias/brincos,PERMANENT
/colecao-sonhos,/joias/colecao/sonhos,PERMANENT
/pingentes-de-prata-jolie-amor-eterno.html,/jolie/charms,PERMANENT
/brinco-de-ouro-amarelo-18k-diamante-6-de-0-03cts-no-total-lapidac-o-brilhante-topazio-azul-2-no-total-lapidac-o-redonda.html,/joias/brincos,PERMANENT
/presentes-mundomc-html.html,/,PERMANENT
/pingente-diamante-de-ouro-com-diamante.html,/joias/pingentes,PERMANENT
/colecao-prosa,/joias/colecao/prosa,PERMANENT
/sale/prata,/off,PERMANENT
/joias/colares/pedra colorida/p�rola,/joias/colares,PERMANENT
/gargantilha-de-prata-de-rodio-pedra-sintetica-zirconia.html,/joias/colares,PERMANENT
"/diamantes-brincos/l/price:1,1500.html",/joias/brincos,PERMANENT
/joias/colecao/babies-and-kids,/joias/colecao/infantil,PERMANENT
/joias/piercing,/joias,PERMANENT
"/aneis/l/price:1,500/18.html",/joias/aneis,PERMANENT
"/aliancas/Diamante/de-5001-a-40000?PS=50&map=c,specificationFilter_29,priceFrom",/aliancas/alianca,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-azul-com-indices-index-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-dourado-pulseira-de-aco-com-cor-dourado-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/colecao-jolie-barbie,/jolie/colecao/barbie,PERMANENT
/relogios/321/pulseira de couro/feminino,/relogios,PERMANENT
"/joias/colares/de-501-a-1000/Ouro Amarelo 18k/215/P�rola/ouro?PS=50&map=c,c,priceFrom,specificationFilter_24,productClusterSearchableIds,specificationFilter_32,ft&O=OrderByTopSaleDESC",/joias/colares,PERMANENT
/glass-royal---jolie-glass-pgh0001-facet-ae,/jolie/charms,PERMANENT
"/joias/colares/Perola/Prata/de-0-a-200?PS=15&map=c,c,specificationFilter_32,specificationFilter_24,priceFrom?PS=27&O=OrderByReleaseDateDESC",/joias/colares,PERMANENT
"/joias/colares/291/Prata/Perola/215/de-0-a-200?map=c,c,productClusterIds,specificationFilter_24,specificationFilter_32,productClusterSearchableIds,priceFrom&PS=54",/joias/colares,PERMANENT
"/jolie/charms/2217?PS=10&map=c,c,productClusterSearchableIds","/jolie/charms?map=category-1,category-2",PERMANENT
/colecao-�pera,/joias/colecao/�pera,PERMANENT
https://www.montecarlo.com.br/pulseira-em-ouro-amarelo-18k-com-safirafe-n-sra-aparecida-nim009072/p,/,PERMANENT
/colecao-jolie sunshine,/jolie/colecao/sunshine,PERMANENT
"/aneis/9?PS=45&map=c,specificationFilter_19&O=OrderByBestDiscountDESC",/joias/aneis,PERMANENT
"/acessorios/axxents/solo/164?map=c,b,b,productClusterSearchableIds",/acessorios,PERMANENT
/colecao-jolie-summer,/jolie/colecao/summer,PERMANENT
/colecao-mondrian,/joias/colecao/mondrian,PERMANENT
/alianca?_q=alianca&map=ft,/aliancas,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-dourado-com-indices-mistos-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-dourado-pulseira-de-aco-com-cor-dourado-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
"/joias/colares/de-0-a-200/215/Diamante/Ouro Amarelo 18k/khloe?PS=27&map=c,c,priceFrom,productClusterSearchableIds,specificationFilter_32,specificationFilter_24,ft&O=",/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-marrom-com-indices-mistos-visor-de-cristal-mineral-caixa-de-aco-cor-da-caixa-prateada-pulseira-de-couro-com-cor-marrom-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
"/joias/colares/147/215/Prata/Perola?PS=15&map=c,c,productClusterIds,productClusterSearchableIds,specificationFilter_24,specificationFilter_32&O=OrderByNameDESC",/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-rosa-com-indices-index-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-prateada-pulseira-de-aco-com-cor-prateada-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/brinco-de-prata-topazio-azul-perola-belle.html,/joias/brincos,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-3-de-0-015cts-no-total-lapidac-o-brilhante.html,/joias/aneis,PERMANENT
/especial-diamantes,/diamantes,PERMANENT
/anel-de-prata-e-rodio-zirconia-swarovski.html,/joias/aneis,PERMANENT
/brinco-de-prata-com-topazio-azul---luxury-dmc-00909br-ta,/joias/brincos,PERMANENT
"/joias/colares/de-501-a-1000/215/Diamante/perola?PS=50&map=c,c,priceFrom,productClusterSearchableIds,specificationFilter_32,ft&O=OrderByPriceDESC",/joias/colares,PERMANENT
/fitoeste,/,PERMANENT
/aliancas-harmony/l/ouro-amarelo-10k/32.html,/aliancas,PERMANENT
/colares/ouro rose 18k,/joias/colares,PERMANENT
/anel-em-ouro-amarelo-18k-com-diamante---paradise-adnpu93nar-oa,/joias/aneis,PERMANENT
"/aneis/monte-carlo/de-0-a-200/Diamante/5?PS=15&map=c,b,priceFrom,specificationFilter_30,ft",/joias/aneis,PERMANENT
/relogio-sport-com-caixa-de-aco-dourada-e-pulseira-de-nylon-preta.html,/relogios,PERMANENT
/soul/l/ouro-amarelo-10k.html,/,PERMANENT
/especial-de-prata-1.html,/,PERMANENT
/colar-de-prata-e-rodio-pedra-sintetica-cashmere.html,/joias/colares,PERMANENT
/colecao-esplendor,/joias/colecao/esplendor,PERMANENT
/pingente-de-ouro-amarelo-18k-safira-6-de-0-042cts-no-total-lapidac-o-redonda-safira-2-no-total-lapidac-o-redonda.html,/joias/pingentes,PERMANENT
/relogio-pulseira-de-couro-croco-vermelha-e-textura-no-aro.html,/relogios,PERMANENT
/colecao-alquimia,/joias/colecao/alquimia,PERMANENT
/relogio-dourado-com-estrela.html,/relogios,PERMANENT
/colecao-discovery,/joias/colecao/discovery,PERMANENT
/gargantilha-de-ouro-amarelo-18k-com-1-perola-biwa.html,/joias/colares,PERMANENT
"/relogios/de-501-a-1000/Pulseira de couro?PS=15&map=c,priceFrom,specificationFilter_40",/relogios,PERMANENT
/separador-cravejado-roxo-----jolie-decorativos-pgh0201-elo-bcoroxo,/jolie/charms,PERMANENT
/colecao-jolie-fun,/jolie/colecao/fun,PERMANENT
/catalogsearch/result/index//l/1224/1209.html/?material=1228&p=3&q=diamantes&utm_campaign=banner_diamantes080&utm_medium=banner&utm_source=banner_diamantes0807,/,PERMANENT
/colecao-secret,/joias/colecao/secret,PERMANENT
/colecao-jolie-amour,/jolie/colecao/amour,PERMANENT
/colar-de-prata-love-beats.html,/joias/colares,PERMANENT
/joias/colecao/kids,/joias/colecao/infantil,PERMANENT
/colecao-holofote,/joias/colecao/holofote,PERMANENT
/pingente-em-ouro-amarelo-18k---fe--cruz-pi-846-cruz/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/pingentes,PERMANENT
/colecao-romance-2,/joias/colecao/romance-2,PERMANENT
/colecao-veneza,/joias/colecao/veneza,PERMANENT
/relogio-de-aco-mc100-rg-ro,/relogios,PERMANENT
"/joias/colares/de-201-a-500/215/Perola/Prata?map=c,c,priceFrom,productClusterSearchableIds,specificationFilter_32,specificationFilter_24&PS=108",/joias/colares,PERMANENT
/anel-de-ouro-amarelo-18k-com-safira-e-diamantes.html,/joias/aneis,PERMANENT
"/aliancas/de-2501-a-5000/Diamante/19?PS=27&map=c,priceFrom,specificationFilter_29,specificationFilter_21?PS=27&O=OrderByReleaseDateDESC",/aliancas/alianca,PERMANENT
/pingente-cruz-de-ouro-amarelo-18k-e-rodio-com-diamantes.html,/joias/pingentes,PERMANENT
"/jolie/charms/Harry%20Potter/2111?PS=16&map=c,c,specificationFilter_39,productClusterSearchableIds",/colecao-jolie%20harry%20potter,PERMANENT
/colecao-jolie%20fun,/jolie/colecao/fun,PERMANENT
"/aneis/13?O=OrderByPriceDESC&PS=50&map=c,specificationFilter_19",/joias/aneis,PERMANENT
/brinco-oriens-de-ouro-amarelo-18k-com-diamantes-e-rubi.html,/joias/brincos,PERMANENT
/brinco-de-prata-com-quartzo-rosa---diana-br-526-qtz-rosa,/joias/brincos,PERMANENT
/colecao-pique,/joias/colecao/pique,PERMANENT
/jolie-sunshine,/jolie/colecao/sunshine,PERMANENT
/relogios/de-201-a-500/masculino,/relogios,PERMANENT
"/pingentes/de-0-a-200/Pedra Colorida?PS=8&map=c,priceFrom,specificationFilter_33",/joias/pingentes,PERMANENT
/colecao-intuicao,/joias/colecao/intuicao,PERMANENT
/brinco-shine-de-ouro-amarelo-18k-diamante.html,/joias/brincos,PERMANENT
/relogio-monte-carlo-simples-masculino-grande-com-cor-preto-com-indices-mistos-visor-de-cristal-mineral-caixa-de-aco-cor-da-caixa-dourado-pulseira-de-couro-com-cor-preto-resist-ncia-5.html,/relogios/monte-carlo,PERMANENT
/colecao-fusion,/joias/colecao/fusion,PERMANENT
/colecao-jolie-glow,/jolie/colecao/glow,PERMANENT
/charm-cravejado-jardim-azul-----jolie-natureza-pgh0001-floorvac-cra,/jolie/charms,PERMANENT
/colecao-jolie-good-vibes,/jolie/colecao/good-vibes,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-quartzo-fume-nina.html,/joias/aneis,PERMANENT
/colecao-arcos,/joias/colecao/arcos,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-gelo-visor-de-cristal-dourado-pulseira-de-metal.html,/relogios/monte-carlo,PERMANENT
/pingente-love-de-ouro-18k.html,/joias/pingentes,PERMANENT
/pingente-chance-de-ouro-18k-com-ametista-e-diamante.html,/joias/pingentes,PERMANENT
/brincos-23,/joias/brincos,PERMANENT
/colecao-estrelas,/joias/colecao/estrelas,PERMANENT
/colecao-alianca-inteira,/joias/colecao/alianca-inteira,PERMANENT
"/infantil/Pingentes?PS=15&map=c,specificationFilter_37",/joias/infantil,PERMANENT
/aniversario-mc-pingentes-html/l/ouro-amarelo-18k.html,/joias/pingentes,PERMANENT
/brinco-de-prata-com-zirconia---angel-dmc-ge3466br,/joias/brincos,PERMANENT
/relogio-monte-carlo-simples-feminino-grande-com-cor-rosa-com-indices-pedra-visor-de-cristal-mineral-caixa-de-metal-casual.html,/relogios/monte-carlo,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-4-de-0-02cts-no-total-lapidac-o-brilhante-ametista-1-no-total-lapidac-o-redonda.html,/joias/aneis,PERMANENT
/dia-dos-namorados,/presentes,PERMANENT
/colecao-cabaret,/joias/colecao/cabaret,PERMANENT
/relogio-trend-rose-com-pulseira-de-couro-bege-e-tachas.html,/relogios,PERMANENT
/jolie-magico-de-oz,/jolie/colecao/magico-de-oz,PERMANENT
/presentes-cores-html/l/feminino.html,/,PERMANENT
"/joias/colares/Perola/Perola?O=OrderByBestDiscountDESC&PS=50&map=c,c,specificationFilter_32,ft",/joias/colares,PERMANENT
/relogios/colecao/guess,/relogios/guess,PERMANENT
/semana-jolie?fq=H:3786&fq=specificationFilter_38:Brinco,/jolie,PERMANENT
/alianca-de-ouro-amarelo-18k-18121.html,/aliancas,PERMANENT
/relogio-feminino-prateado-com-zirconias-rosas.html,/relogios,PERMANENT
/brinco-em-ouro-rosa-18k-com-cristal-de-quartzo-vip-dv2670br-or,/joias/brincos,PERMANENT
/pingente-de-ouro-amarelo-18k-diamante-2-de-0-01cts-no-total-lapidac-o-brilhante.html,/joias/pingentes,PERMANENT
/anel-de-prata-com-quartzo-rosa-com-lapidacao-quadrada.html,/joias/aneis,PERMANENT
/colecao-jolie%20smiley,/jolie/colecao/smiley,PERMANENT
"/joias/colares/Ouro Amarelo 18k/215/de-1001-a-2500/Perola?O=OrderByPriceDESC&PS=50&map=c,c,specificationFilter_24,productClusterSearchableIds,priceFrom,ft",/joias/colares,PERMANENT
/pingente-de-ouro-amarelo-10k-17373.html,/joias/pingentes,PERMANENT
"/relogios/l/price:3,300.html",/relogios,PERMANENT
/pingente-de-ouro-amarelo-10k-diamante-ice-circulo.html,/joias/pingentes,PERMANENT
/anel-de-ouro-amarelo-10k-ametista-1-no-total-lapidac-o-redonda.html,/joias/aneis,PERMANENT
/brinco-delight-de-prata-com-perola-biwa-e-pedras.html,/joias/brincos,PERMANENT
/semana-jolie?fq=H:3786&fq=specificationFilter_38:Anel,/jolie,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-dourado-com-indices-mistos-visor-de-cristal-mineral-caixa-de-aco-cor-da-caixa-dourado-pulseira-de-couro-com-cor-bege-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/colecao-insumos-para-bordero,/joias/colecao/insumos-para-bordero,PERMANENT
/pingentes-de-prata-santo-antonio.html,/joias/pingentes,PERMANENT
/categorias/off/relogios/masculino/?fq=C:84&fq=spec_fct_122:Masculino&O=OrderByReleaseDateDESC,/relogios,PERMANENT
/jolie-aneis,"/jolie/aneis?map=category-1,category-2",PERMANENT
"/joias/colares/Perola/Prata/de-201-a-500/215?O=OrderByTopSaleDESC&map=c,c,specificationFilter_32,specificationFilter_24,priceFrom,productClusterSearchableIds&PS=54",/joias/colares,PERMANENT
/semana-jolie?fq=H:3786&fq=specificationFilter_38:Colares,/jolie,PERMANENT
/colecao-vivaz,/joias/colecao/vivaz,PERMANENT
/colecao-tulum,/joias/colecao/tulum,PERMANENT
/colecao-correntes-prata,/joias/colecao/correntes-prata,PERMANENT
"/joias/colares/215/de-1001-a-2500/Perola?PS=50&map=c,c,productClusterSearchableIds,priceFrom,specificationFilter_32&O=OrderByPriceDESC",/joias/colares,PERMANENT
/pingentes-de-prata-jolie-anjinho-da-guarda.html,/jolie/charms,PERMANENT
/soul-pingentes-html/l/ouro-amarelo-10k.html,/joias,PERMANENT
/anel-de-ouro-amarelo-18k-coracao.html,/joias/aneis,PERMANENT
"/joias/colares/304/de-0-a-200/Perola/215?O=OrderByPriceDESC&map=c,c,productClusterIds,priceFrom,specificationFilter_32,productClusterSearchableIds&PS=108",/joias/colares,PERMANENT
/brinco-em-ouro-amarelo-e-branco-18k-com-perola-biwa---luna-br126-perola,/joias/brincos,PERMANENT
/colecao-amour-2,/joias/colecao/amour-2,PERMANENT
/relogio-feminino-pratead-com-pedras-e-acetato.html,/relogios/feminino,PERMANENT
/pingentes-de-prata-de-prata-23614.html,/joias/pingentes,PERMANENT
/colecao-glory,/joias/colecao/glory,PERMANENT
/colecao-explosao,/joias/colecao/explosao,PERMANENT
/relogios/colecao/emporio-armani,/relogios/emporio-armani,PERMANENT
/colecao-ipn,/joias/colecao/ipn,PERMANENT
"/especial-relogios-html/l/feminino/price:1,300.html",/relogios/feminino,PERMANENT
/colecao-bulova,/joias/colecao/bulova,PERMANENT
/bazar-aneis-html.html,/joias/aneis,PERMANENT
/colecao-emporio-armani,/joias/colecao/emporio-armani,PERMANENT
/colar-de-ouro-amarelo-10k-19501.html,/joias/colares,PERMANENT
/colecao-jolie-lockets,/jolie/colecao/lockets,PERMANENT
"/aneis/Ouro Amarelo 18k?O=OrderByBestDiscountDESC&PS=30&map=c,specificationFilter_20",/joias/aneis,PERMANENT
/charm-tigela-meow-cat-----jolie-pets-gs290-meow-cat,/jolie/charms,PERMANENT
/colecao-sinergia,/joias/colecao/sinergia,PERMANENT
/joias/pulseiras/ouro%20branco%2018k,/joias/pulseiras,PERMANENT
/colecao-jolie-profissoes,/jolie/colecao/profissoes,PERMANENT
"/jolie/de-70-a-200/Familia?PS=30&map=c,priceFrom,specificationFilter_39?PS=27&O=OrderByReleaseDateDESC",/jolie,PERMANENT
"/aneis/21?PS=50&map=c,specificationFilter_19&O=OrderByNameASC",/joias/aneis,PERMANENT
/sao-jose-dos-campos,/,PERMANENT
"/aneis/Ouro Branco 10k/17?PS=30&map=specificationFilter_20,specificationFilter_19,specificationFilter_30",/joias/aneis,PERMANENT
"/joias/colares/de-0-a-200/Perola?O=OrderByNameDESC&PS=36&map=c,c,priceFrom,specificationFilter_32",/joias/colares,PERMANENT
/colecao-instinto,/joias/colecao/instinto,PERMANENT
"/joias/colares/321/215/P�rola/de-1001-a-2500?O=OrderByTopSaleDESC&map=c,c,productClusterIds,productClusterSearchableIds,specificationFilter_32,priceFrom&PS=81",/joias/colares,PERMANENT
/charm-bphone---barbie-pghs552-phonebb/undefined?PS=27&O=OrderByReleaseDateDESC,/jolie/charms,PERMANENT
"/joias/colares/monte-carlo/Perola/215/de-0-a-200/Perola?O=OrderByNameDESC&PS=27&map=c,c,b,specificationFilter_32,productClusterSearchableIds,priceFrom,ft",/joias/colares,PERMANENT
/rio-450-anos-1.html,/,PERMANENT
/colecao-alegria,/joias/colecao/alegria,PERMANENT
"/joias/colares/304/Perola/215?O=OrderByNameASC&map=c,c,productClusterIds,specificationFilter_32,productClusterSearchableIds&PS=108",/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-com-cor-dourado-visor-de-cristal-trend.html,/relogios/monte-carlo,PERMANENT
/casamento/aliancas/aliancas-em-prata?idCategoria=2&fq=spec_fct_22:Prata,/casamento,PERMANENT
/joias/cupido,/joias,PERMANENT
/colecao-jolie-pave,/jolie/colecao/pave,PERMANENT
"/joias/colares/de-501-a-1000/P�rola/Ouro Amarelo 18k/215/ouro rose 18k?O=OrderByBestDiscountDESC&map=c,c,priceFrom,specificationFilter_32,specificationFilter_24,productClusterSearchableIds,ft&PS=108",/joias/colares,PERMANENT
/joias/pingentes/diamante,/joias/pingentes,PERMANENT
/guia-de-presentes,/presentes,PERMANENT
/relogio-monte-carlo-moc1520-tt-br--pt-,/relogios/monte-carlo,PERMANENT
"/aneis/Ouro Amarelo 18k/21/Diamante/de-2501-a-5000?O=OrderByReleaseDateDESC&PS=50&map=c,specificationFilter_20,specificationFilter_19,specificationFilter_30,priceFrom",/joias/aneis,PERMANENT
"/joias/colares/215/Diamante/de-501-a-1000/Ouro Amarelo 18k/Diamante?PS=27&map=c,c,productClusterSearchableIds,specificationFilter_32,priceFrom,specificationFilter_24,ft",/joias/colares,PERMANENT
"/aneis/13?PS=15&map=c,specificationFilter_19",/joias/aneis,PERMANENT
/colecao-voar,/joias/colecao/voar,PERMANENT
/brinco-medieval-ouro-amarelo-18k-com-granadas.html,/joias/brincos,PERMANENT
"/jolie-pulseira-html/l/price:1,500.html",/jolie/pulseiras,PERMANENT
/pulseira-de-prata-com-topazio-azul---luxury-dmc-805908-ta,/joias/pulseiras,PERMANENT
/sale?O=OrderByReleaseDateDESC,/off?O=OrderByReleaseDateDESC,PERMANENT
/pingentes-de-prata-jolie-rio.html,/joias/pingentes,PERMANENT
/pingente-de-ouro-amarelo-18k-com-diamante-amor.html,/joias/pingentes,PERMANENT
/brinco-off-de-perola-com-diamantes.html,/joias/brincos,PERMANENT
"/joias/colares/199/Diamante/de-201-a-500/Prata?PS=50&map=c,c,productClusterIds,specificationFilter_32,priceFrom,specificationFilter_24&O=OrderByPriceASC",/joias/colares,PERMANENT
/relogios/monte-carlo/290/215/pulseira de a�o,/relogios/monte-carlo,PERMANENT
"/relogios/de-2501-a-5000?PS=27&map=c,priceFrom?PS=27&O=OrderByReleaseDateDESC",/relogios,PERMANENT
/colecao-jolie-decorativos,/jolie/colecao/decorativos,PERMANENT
/pingente-em-ouro-amarelo-18k-com-diamante---lotus-dmc401pg-oa/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/pingentes,PERMANENT
/relogio-calvin-klein-275cm,/relogios/calvin-klein,PERMANENT
/pingente-oriens-flor-de-ouro-amarelo-18k-com-safira.html,/oriens,PERMANENT
/colecao-bossa,/joias/colecao/bossa,PERMANENT
/relogio-de-aco-com-pulseira-dourada-e-mostrador-madreperola.html,/relogios,PERMANENT
/pulseira-geometric-de-ouro-amarelo-18k-com-diamantes-e-cristal-de-quartzo.html,/joias/pulseiras,PERMANENT
/bonus,/institucional/bonus,PERMANENT
/anel-de-ouro-amarelo-18k-esmeralda-1-de-0-10cts-no-total-lapidac-o-redonda-diamante-10-no-total-lapidac-o-brilhante.html,/joias/aneis,PERMANENT
/anel-de-prata-e-rodio-zirconia-swarovski-roxo-bloom.html,/joias/aneis,PERMANENT
/pingentes-de-prata-e-murano-oro-branco-jolie.html,/jolie/charms,PERMANENT
/colecao-geometria,/joias/colecao/geometria,PERMANENT
/anel-de-ouro-amarelo-topazio-azul-chance.html,/joias/aneis,PERMANENT
/colares/ouro ros� 18k,/joias/colares,PERMANENT
"/relogios/l/feminino/price:2,300.html",/relogios/feminino,PERMANENT
/colecao-fe-sao-jorge,/joias/colecao/fe-sao-jorge,PERMANENT
/aneis/l/20.html,/joias/aneis,PERMANENT
/pingentes/l/diamantes.html,/joias/pingentes,PERMANENT
/gargantilha-flirt-de-ouro-amarelo-18k-diamante.html,/joias/colares,PERMANENT
/brinco-de-ouro-amarelo-18k-e-rodio-perola-lily.html,/joias/brincos,PERMANENT
/anel-de-ouro-amarelo-18k-black-onix-diamante-brilhante-mistery.html,/joias/aneis,PERMANENT
/pingentes-de-prata-murano-fitilho-rosa-jolie.html,/jolie/charms,PERMANENT
/relogio-focus-masculino-multifuncao-com-caixa-prateada-e-pulseira-de-couro-marrom.html,/relogios,PERMANENT
/pingente-em-ouro-amarelo-18k-com-diamante---hit--diamante-cm1312mfp,/joias/pingentes,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-dourado-visor-de-cristal-dourado.html,/relogios/monte-carlo,PERMANENT
/relogios/colecao/diesel,/relogios/diesel,PERMANENT
/pingente-em-ouro-amarelo-18k-com-diamante-waves-mc003bz,/joias/pingentes,PERMANENT
/jolie/l/prata.html?p=2,/jolie,PERMANENT
/brinco-sweet-de-ouro-amarelo-18k-com-diamantes-e-perola.html,/joias/brincos,PERMANENT
/anel-de-prata-com-perola-turmalina-rosa-e-topazio-incolor.html,/joias/aneis,PERMANENT
"/joias/colares/199/Perola?PS=50&map=c,c,productClusterIds,specificationFilter_32&O=OrderByTopSaleDESC",/joias/colares,PERMANENT
/colecao-argolas prata,"/argolas/prata?fuzzy=0&initialMap=ft&initialQuery=argolas&map=ft,material&operator=and",PERMANENT
/anel-rainbown-de-prata-com-prasiolita-iolitas-ametistas-e-topazios-incolor.html,/joias/aneis,PERMANENT
/anel-de-ouro-amarelo-18k-e-rodio-diamante-21-de-0-105cts-no-total-lapidac-o-brilhante.html,/joias/aneis,PERMANENT
/sale-ouro.html,/,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-gelo-pedra-visor-de-cristal-rosa-metal.html,/relogios/monte-carlo,PERMANENT
/colecao-jolie fe sorte,/jolie/colecao/fe-e-sorte,PERMANENT
/pingente-musa-de-ouro-amarelo-18k-com-esmeralda-e-espinelio.html,/joias/pingentes,PERMANENT
/colecao-euphoria,/joias/colecao/euphoria,PERMANENT
